mean,variance,rms,kurtosis,skewness,peak,crest_factor,zero_cross,spec_mean,spec_var,spec_max,spec_entropy,spec_centroid,spec_rolloff,band_low,band_mid,band_high,band_low_rms,band_high_rms,sensor_type,label
-7.86962768828825e-06,6.48285158724451e-06,0.002546156616998346,-0.009880158198858346,0.0472230890726814,0.009492611029396967,3.7282117549342932,1628,0.06564503737859251,0.017588278287556547,2.101127084782649,7.2321750735628045,960.9349542380749,1499.0,0.7381584690084614,0.2435152738840056,0.018326257107529,0.2395814327710771,0.004815118314457595,0,0
-1.6600036185082315e-05,7.1211019277342185e-06,0.002668590918244227,-0.17085503468177565,0.04689365822723194,0.008848888500882307,3.315940423983885,1519,0.06216229138303688,0.015821505230408258,2.6282259883735475,7.258660670187127,948.671935121346,1497.0,0.7569923867915029,0.22549165608257682,0.017515957125916182,0.2304396195435069,0.004516569182849383,0,0
9.498447327173761e-06,6.540763394093183e-06,0.0025575092599235704,-0.05957192934705269,0.02888621646914322,0.010218884203699461,3.9956391806005995,1449,0.060972666288145926,0.015907167018975543,2.8039212634553037,7.260675033587892,960.8676468666574,1516.0,0.7279857971349772,0.25226034638007033,0.019753856484948214,0.22805462361063328,0.004829711150185055,0,0
-1.2634458303229622e-05,5.128991973109058e-06,0.002264763034545927,-0.06327532813492676,0.00662803610319677,0.01024257289750878,4.52258039418343,1467,0.05723334990860151,0.01357689874890397,2.1809252900237577,7.268561100841914,963.3301234787425,1542.0,0.7134469032566052,0.26312961200725266,0.023423484736137836,0.20870360313103098,0.0056251526281354365,0,0
6.728634166776475e-06,5.7300081554527495e-06,0.002393753001036343,-0.17129320727076758,-0.07633794303266975,0.009241995921627296,3.860881184326912,1368,0.04816099055455971,0.014979110734523701,3.206322603543224,7.17330051191056,901.2689693162663,1503.0,0.7676062092587099,0.21024803185705374,0.022145758884231096,0.22190561689246513,0.004152287715354334,0,0
-1.4707985670822668e-05,5.865421864630176e-06,0.0024219079646990447,-0.13182054821381595,-0.1852846746440768,0.009332782356043732,3.8534834899077013,1517,0.053366558522454206,0.013337310056927381,2.454967282801508,7.273808897398385,1031.5275970018174,1570.0,0.6583895768287975,0.3122520567303592,0.029358366440838713,0.19073742673850555,0.006579383834373619,0,0
2.4082538683183503e-05,5.664520854727256e-06,0.002380147227252273,-0.02207784331106133,-0.09770298564377719,0.009564895978226334,4.0186152640937225,1566,0.052183645604362366,0.015053761307421703,2.6566905211339087,7.211233089285351,988.1109497279591,1550.0,0.7112379145008868,0.25716303954348874,0.031599045955619694,0.21585690762133686,0.0072051152758441294,0,0
-9.623192406878212e-06,6.263505658416755e-06,0.002502718175154537,-0.13084922474008254,-0.03814735942432447,0.00957687021194965,3.826587550697074,1487,0.0536034195632144,0.013134269694954449,1.9429772632856543,7.252727276570521,962.8441913678291,1546.0,0.7315338465460618,0.24517036685819707,0.023295786595736463,0.2071706460228979,0.004952763864830674,0,0
-5.80574232317404e-06,6.568575045475453e-06,0.002562929720479939,-0.05935795018460999,-0.03612109139948877,0.00907808619087916,3.5420737909189257,1498,0.05920578119182733,0.017402505408366888,2.8729228135743248,7.235134658847216,930.3512322230827,1528.0,0.7621352601818426,0.21384296322729068,0.02402177659086244,0.2425827504355136,0.00591255649449829,0,0
1.7271232778994063e-05,5.878459821949396e-06,0.002424615045204311,0.1803466376705618,-0.0798178990205159,0.009750535414098944,4.021477732469202,1419,0.064299658749347,0.01802845899377956,2.8566871672158207,7.2845423819276345,955.7485253268568,1513.0,0.723909035552711,0.25457744332938836,0.021513521117896655,0.24217036338422926,0.005557096897208972,0,0
2.9300608396417084e-06,5.863965909889666e-06,0.002421564472638751,0.23879481713207706,-0.1464911372155007,0.009715699861716484,4.012158243769326,1456,0.05994733090499187,0.013273850164840506,2.409266075495151,7.378360906294132,1032.3075750479068,1559.0,0.6736257416578483,0.2927155698271129,0.0336586885150347,0.20505472529624932,0.008131829019952344,0,0
-2.8730340868068652e-05,6.868187636384984e-06,0.002620880208798445,0.06490935344046456,-0.04761564053982619,0.010042416290778365,3.8316960298549314,1510,0.061250382536911174,0.01577684353440866,2.624594610492915,7.352122364678818,1000.3008698332916,1567.0,0.7166454862670212,0.25408672549743494,0.029267788235539806,0.23000637346001002,0.007092280244003549,0,0
5.56235001682836e-06,5.991084821744316e-06,0.0024476755833815122,0.20548741021639882,0.04609422597308077,0.010736109330923622,4.386246855513211,1598,0.06110211433487595,0.01129507604240419,2.6755732638876286,7.46449556347253,1064.0228901350006,1675.0,0.6891200959865612,0.2783933415689756,0.032486562444459105,0.19772126839596693,0.008221887990551714,0,0
-2.1914189108851785e-05,5.745515649720921e-06,0.002397080699810755,0.06225148413601822,0.002792544111853656,0.010735628174801127,4.478626095337001,1438,0.06668318513542992,0.015912262431588286,2.948327654097686,7.392867033951173,1038.2746156216608,1601.0,0.7258817555962103,0.2378373520570494,0.0362808923467365,0.2351761722370208,0.010957010211245923,0,0
